current_race_date,track,race_no,horse,trainer_name,jockey_name,trainer_canonical,jockey_canonical,combo_canonical,connection_evidence_status,trainer_track_read,trainer_distance_read,trainer_prep_read,trainer_market_read,jockey_track_read,jockey_distance_read,jockey_heavy_read,combo_read,connection_strength,connection_band,connection_score,connection_angle_1,connection_angle_2,connection_angle_3,connection_risk_1,connection_narrative,evidence_quality,join_quality
2026-06-27,CAULFIELD,7,GEFFINA (2E),AARON PURCELL,TOM MADDEN,AJPURCELL,TMADDEN,AJPURCELL|TMADDEN,STRONG_CONNECTION,"Trainer at CAULFIELD: 116 starts, 12.9% win, 29.3% place, A/E 1.33, ROI +25.1%","Trainer over middle trips: 797 starts, 11.7% win, 32.9% place, A/E 0.99, ROI -13.6%","Trainer prep profile: 864 starts, NEUTRAL, ELITE SAMPLE, win lift +2.3pts, place lift +4.5pts | Combo prep profile: 61 starts, NEUTRAL, STRONG, win lift -0.3pts, place lift +2.3pts","Trainer market profile: 3293 starts, 10.0% win, 31.7% place, A/E 0.86, ROI -22.7%","Jockey at CAULFIELD: 18 starts, 5.6% win, 27.8% place, A/E 1.10, ROI +5.6%","Jockey over middle trips: 302 starts, 7.6% win, 27.5% place, A/E 0.69, ROI -37.7%",Not applicable today,"Trainer/jockey combination: 223 starts, 8.5% win, 30.5% place, A/E 0.83, ROI +6.6%",POSITIVE,POSITIVE,54,Trainer track profile: A/E 1.33 from 116 starts,Jockey track profile: A/E 1.10 from 18 starts,Trainer/jockey combination: ROI +6.6% from 223 starts,Jockey distance profile: below market expectation,GEFFINA (2E) has a positive connection read. Trainer track profile: A/E 1.33 from 116 starts.,HIGH,BRIDGE_RESOLVED
2026-06-27,CAULFIELD,7,VELLASMACHINE (3E),PAUL KOUMIS,FRED KERSLEY,PKOUMIS,FWKERSLEY,PKOUMIS|FWKERSLEY,DEVELOPING_CONNECTION,Limited sample,"Trainer over middle trips: 76 starts, 6.6% win, 34.2% place, A/E 0.72, ROI -57.8%","Trainer prep profile: 106 starts, NEUTRAL, ELITE SAMPLE, win lift -4.4pts, place lift -10.8pts","Trainer market profile: 380 starts, 7.1% win, 24.7% place, A/E 0.87, ROI -46.9%","Jockey at CAULFIELD: 136 starts, 4.4% win, 20.6% place, A/E 0.54, ROI -59.1%","Jockey over middle trips: 453 starts, 8.4% win, 26.9% place, A/E 0.70, ROI -28.8%",Not applicable today,"Trainer/jockey combination: 13 starts, 15.4% win, 30.8% place, A/E 1.61, ROI +96.9%",NEUTRAL,NEUTRAL,9,Trainer/jockey combination: A/E 1.61 from 13 starts,"Trainer prep profile: 106 starts, NEUTRAL, ELITE SAMPLE, win lift -4.4pts, place lift -10.8pts",Trainer SP profile: ROI -100.0% from 16 starts,Trainer distance profile: below market expectation,VELLASMACHINE (3E) has a neutral connection read. Trainer/jockey combination: A/E 1.61 from 13 starts.,HIGH,BRIDGE_RESOLVED
2026-06-27,CAULFIELD,7,BRAVE MISS,ANTHONY & SAM FREEDMAN,HOLLY DURNAN,ASFREEDMAN,HDURNAN,ASFREEDMAN|HDURNAN,STRONG_CONNECTION,"Trainer at CAULFIELD: 332 starts, 15.7% win, 34.9% place, A/E 1.10, ROI -0.7%","Trainer over middle trips: 335 starts, 14.3% win, 37.9% place, A/E 0.76, ROI -32.7%","Trainer prep profile: 660 starts, NEUTRAL, ELITE SAMPLE, win lift +0.6pts, place lift -2.0pts","Trainer market profile: 2674 starts, 18.6% win, 45.3% place, A/E 0.95, ROI -20.5%",Limited sample,"Jockey over middle trips: 19 starts, 10.5% win, 10.5% place, A/E 1.34, ROI -28.9%",Not applicable today,Limited sample,POSITIVE,POSITIVE,47,Trainer track profile: A/E 1.10 from 332 starts,Trainer market profile: 45.3% place from 2674 starts,Jockey distance profile: A/E 1.34 from 19 starts,Trainer distance profile: below market expectation,BRAVE MISS has a positive connection read. Trainer track profile: A/E 1.10 from 332 starts.,HIGH,CANONICAL_BRIDGE
2026-06-27,CAULFIELD,7,THINK GIANT,MICK PRICE & MICHAEL KENT JNR,THOMAS STOCKDALE,MPMKJNR,TSTOCKDALE,MPMKJNR|TSTOCKDALE,DEVELOPING_CONNECTION,"Trainer at CAULFIELD: 531 starts, 13.2% win, 33.5% place, A/E 0.96, ROI +0.8%","Trainer over middle trips: 981 starts, 15.6% win, 41.5% place, A/E 0.82, ROI -15.8%","Trainer prep profile: 1121 starts, NEUTRAL, ELITE SAMPLE, win lift +2.1pts, place lift -0.3pts | Combo prep profile: 58 starts, NEUTRAL, STRONG, win lift -6.0pts, place lift -0.8pts","Trainer market profile: 4843 starts, 16.2% win, 40.8% place, A/E 0.86, ROI -24.5%","Jockey at CAULFIELD: 211 starts, 4.7% win, 23.7% place, A/E 0.52, ROI -57.2%","Jockey over middle trips: 593 starts, 10.8% win, 29.8% place, A/E 0.90, ROI -29.5%",Not applicable today,"Trainer/jockey combination: 192 starts, 15.1% win, 42.2% place, A/E 0.85, ROI -42.4%",NEUTRAL,NEUTRAL,14,Trainer distance profile: 41.5% place from 981 starts,Trainer market profile: 40.8% place from 4843 starts,Trainer/jockey combination: 42.2% place from 192 starts,Jockey track profile: below market expectation,THINK GIANT has a neutral connection read. Trainer distance profile: 41.5% place from 981 starts.,HIGH,CANONICAL_BRIDGE
2026-06-27,CAULFIELD,7,A SAMURAI MIND,NIKI O'SHEA,LACHLAN NEINDORF,NOSHEA,LNEINDORF,NOSHEA|LNEINDORF,DEVELOPING_CONNECTION,Limited sample,Limited sample,"Trainer prep profile: 12 starts, NEUTRAL, DEVELOPING, win lift -2.8pts, place lift -16.1pts","Trainer market profile: 45 starts, 11.1% win, 24.4% place, A/E 1.08, ROI -48.0%","Jockey at CAULFIELD: 23 starts, 4.3% win, 21.7% place, A/E 0.46, ROI +34.8%","Jockey over middle trips: 40 starts, 5.0% win, 22.5% place, A/E 0.56, ROI +5.0%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,31,Trainer market profile: A/E 1.08 from 45 starts,Jockey track profile: ROI +34.8% from 23 starts,Jockey distance profile: ROI +5.0% from 40 starts,,A SAMURAI MIND has a neutral connection read. Trainer market profile: A/E 1.08 from 45 starts.,HIGH,CANONICAL_BRIDGE
2026-06-27,CAULFIELD,7,NATIONS CALL,ROBBIE GRIFFITHS,LOGAN BATES,RDGRIFFITHS,LJBATES,RDGRIFFITHS|LJBATES,DEVELOPING_CONNECTION,"Trainer at CAULFIELD: 566 starts, 5.8% win, 25.8% place, A/E 0.62, ROI -47.9%","Trainer over middle trips: 1049 starts, 10.6% win, 35.3% place, A/E 0.73, ROI -35.0%","Trainer prep profile: 2095 starts, NEUTRAL, ELITE SAMPLE, win lift +0.3pts, place lift -0.4pts | Combo prep profile: 12 starts, NEUTRAL, DEVELOPING, win lift -9.7pts, place lift -13.7pts","Trainer market profile: 7203 starts, 11.9% win, 36.0% place, A/E 0.80, ROI -25.9%","Jockey at CAULFIELD: 104 starts, 8.7% win, 30.8% place, A/E 0.74, ROI -55.5%","Jockey over middle trips: 225 starts, 9.3% win, 32.4% place, A/E 0.69, ROI -49.2%",Not applicable today,"Trainer/jockey combination: 31 starts, 9.7% win, 38.7% place, A/E 0.75, ROI -48.9%",NEUTRAL,NEUTRAL,0,Trainer/jockey combination: 38.7% place from 31 starts,"Trainer prep profile: 2095 starts, NEUTRAL, ELITE SAMPLE, win lift +0.3pts, place lift -0.4pts","Combo prep profile: 12 starts, NEUTRAL, DEVELOPING, win lift -9.7pts, place lift -13.7pts",Trainer track profile: below market expectation,NATIONS CALL has a neutral connection read. Trainer/jockey combination: 38.7% place from 31 starts.,HIGH,BRIDGE_RESOLVED
2026-06-27,CAULFIELD,7,INDISPENSABLE,CRAIG WEEDING,EMILY POZMAN,CAWEEDING,EKPOZMAN,CAWEEDING|EKPOZMAN,DEVELOPING_CONNECTION,"Trainer at CAULFIELD: 16 starts, 0.0% win, 6.2% place, A/E 0.00, ROI -100.0%","Trainer over middle trips: 81 starts, 8.6% win, 33.3% place, A/E 0.77, ROI -44.0%","Trainer prep profile: 334 starts, NEUTRAL, ELITE SAMPLE, win lift +1.0pts, place lift -1.1pts","Trainer market profile: 836 starts, 8.3% win, 30.4% place, A/E 0.91, ROI -48.7%","Jockey at CAULFIELD: 16 starts, 12.5% win, 31.2% place, A/E 0.91, ROI -18.8%","Jockey over middle trips: 116 starts, 6.9% win, 31.9% place, A/E 0.59, ROI -31.8%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,0,"Trainer prep profile: 334 starts, NEUTRAL, ELITE SAMPLE, win lift +1.0pts, place lift -1.1pts",Trainer SP profile: ROI -5.9% from 17 starts,Jockey SP profile: ROI -10.0% from 9 starts,Trainer track profile: below market expectation,"INDISPENSABLE has a neutral connection read. Trainer prep profile: 334 starts, NEUTRAL, ELITE SAMPLE, win lift +1.0pts, place lift -1.1pts.",HIGH,BRIDGE_RESOLVED
2026-06-27,CAULFIELD,7,FIRST CHORUS,LINDSEY SMITH,MOLLY BOURKE,LSMITH,MGBOURKE,LSMITH|MGBOURKE,DEVELOPING_CONNECTION,"Trainer at CAULFIELD: 139 starts, 9.4% win, 31.7% place, A/E 0.74, ROI +9.5%","Trainer over middle trips: 413 starts, 16.5% win, 39.0% place, A/E 0.96, ROI +6.8%","Trainer prep profile: 711 starts, NEUTRAL, ELITE SAMPLE, win lift -0.9pts, place lift -2.7pts","Trainer market profile: 1862 starts, 16.8% win, 39.9% place, A/E 0.97, ROI -17.7%","Jockey at CAULFIELD: 18 starts, 16.7% win, 22.2% place, A/E 1.59, ROI -14.4%","Jockey over middle trips: 19 starts, 5.3% win, 10.5% place, A/E 0.51, ROI -75.8%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,43,Trainer track profile: ROI +9.5% from 139 starts,Trainer distance profile: ROI +6.8% from 413 starts,Trainer market profile: 39.9% place from 1862 starts,Jockey distance profile: below market expectation,FIRST CHORUS has a neutral connection read. Trainer track profile: ROI +9.5% from 139 starts.,HIGH,BRIDGE_RESOLVED
2026-06-27,CAULFIELD,7,SOMEWHERE,ARCHIE ALEXANDER,HARRY COFFEY,AALEXANDER,HTCOFFEY,AALEXANDER|HTCOFFEY,DEVELOPING_CONNECTION,"Trainer at CAULFIELD: 153 starts, 3.9% win, 15.0% place, A/E 0.49, ROI -76.3%","Trainer over middle trips: 541 starts, 11.1% win, 31.6% place, A/E 0.79, ROI -21.8%","Trainer prep profile: 792 starts, NEUTRAL, ELITE SAMPLE, win lift -0.2pts, place lift -1.7pts | Combo prep profile: 16 starts, MILD COMBO PREP EDGE, DEVELOPING, win lift +8.8pts, place lift +14.0pts","Trainer market profile: 2060 starts, 13.3% win, 35.0% place, A/E 0.93, ROI -19.1%","Jockey at CAULFIELD: 351 starts, 9.4% win, 31.3% place, A/E 1.13, ROI -11.1%","Jockey over middle trips: 967 starts, 12.0% win, 30.9% place, A/E 0.97, ROI -10.1%",Not applicable today,"Trainer/jockey combination: 52 starts, 9.6% win, 34.6% place, A/E 0.79, ROI -64.2%",NEUTRAL,NEUTRAL,38,Jockey track profile: A/E 1.13 from 351 starts,"Trainer prep profile: 792 starts, NEUTRAL, ELITE SAMPLE, win lift -0.2pts, place lift -1.7pts","Combo prep profile: 16 starts, MILD COMBO PREP EDGE, DEVELOPING, win lift +8.8pts, place lift +14.0pts",Trainer track profile: below market expectation,SOMEWHERE has a neutral connection read. Jockey track profile: A/E 1.13 from 351 starts.,HIGH,BRIDGE_RESOLVED
2026-06-27,CAULFIELD,7,YAM,CRAIG WEEDING,Not Notified,CAWEEDING,,,DEVELOPING_CONNECTION,"Trainer at CAULFIELD: 16 starts, 0.0% win, 6.2% place, A/E 0.00, ROI -100.0%","Trainer over middle trips: 81 starts, 8.6% win, 33.3% place, A/E 0.77, ROI -44.0%","Trainer prep profile: 334 starts, NEUTRAL, ELITE SAMPLE, win lift +1.0pts, place lift -1.1pts","Trainer market profile: 836 starts, 8.3% win, 30.4% place, A/E 0.91, ROI -48.7%",Limited sample,"Jockey over middle trips: 318 starts, 0.9% win, 5.3% place, A/E 0.43, ROI -94.7%",Not applicable today,"Trainer/jockey combination: 15 starts, 0.0% win, 0.0% place, ROI -100.0%",NEUTRAL,NEUTRAL,0,"Trainer prep profile: 334 starts, NEUTRAL, ELITE SAMPLE, win lift +1.0pts, place lift -1.1pts",Trainer SP profile: ROI -5.9% from 17 starts,Trainer/Jockey combination has historically performed below the trainer baseline. Caution evidence present.,Trainer track profile: below market expectation,"YAM has a neutral connection read. Trainer prep profile: 334 starts, NEUTRAL, ELITE SAMPLE, win lift +1.0pts, place lift -1.1pts.",HIGH,MISSING_JOCKEY
2026-06-27,CAULFIELD,8,JUST FOLK,GAVIN BEDGGOOD,THOMAS STOCKDALE,GMBEDGGOOD,TSTOCKDALE,GMBEDGGOOD|TSTOCKDALE,DEVELOPING_CONNECTION,"Trainer at CAULFIELD: 147 starts, 10.2% win, 26.5% place, A/E 1.18, ROI +18.2%","Trainer over mile trips: 314 starts, 10.8% win, 29.9% place, A/E 0.96, ROI -23.4%","Trainer prep profile: 393 starts, NEUTRAL, ELITE SAMPLE, win lift -3.6pts, place lift -4.4pts | Combo prep profile: 12 starts, NEUTRAL, DEVELOPING, win lift -12.8pts, place lift -2.6pts","Trainer market profile: 1480 starts, 12.8% win, 36.7% place, A/E 0.93, ROI -19.9%","Jockey at CAULFIELD: 211 starts, 4.7% win, 23.7% place, A/E 0.52, ROI -57.2%","Jockey over mile trips: 692 starts, 8.5% win, 32.9% place, A/E 0.76, ROI -30.8%",Not applicable today,"Trainer/jockey combination: 39 starts, 12.8% win, 35.9% place, A/E 0.90, ROI -14.9%",NEUTRAL,NEUTRAL,32,Trainer track profile: A/E 1.18 from 147 starts,"Trainer prep profile: 393 starts, NEUTRAL, ELITE SAMPLE, win lift -3.6pts, place lift -4.4pts","Combo prep profile: 12 starts, NEUTRAL, DEVELOPING, win lift -12.8pts, place lift -2.6pts",Jockey track profile: below market expectation,JUST FOLK has a neutral connection read. Trainer track profile: A/E 1.18 from 147 starts.,HIGH,BRIDGE_RESOLVED
2026-06-27,CAULFIELD,8,FANCIFY,CIARON MAHER,HARRY COFFEY,CMAHER,HTCOFFEY,CMAHER|HTCOFFEY,STRONG_CONNECTION,"Trainer at CAULFIELD: 537 starts, 12.7% win, 33.0% place, A/E 1.00, ROI -13.9%","Trainer over mile trips: 777 starts, 12.0% win, 36.4% place, A/E 0.77, ROI -43.3%","Trainer prep profile: 1065 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -2.0pts | Combo prep profile: 35 starts, NEUTRAL, MODERATE, win lift +2.9pts, place lift +5.0pts","Trainer market profile: 3837 starts, 14.5% win, 39.0% place, A/E 0.95, ROI -27.2%","Jockey at CAULFIELD: 351 starts, 9.4% win, 31.3% place, A/E 1.13, ROI -11.1%","Jockey over mile trips: 994 starts, 9.3% win, 27.7% place, A/E 0.74, ROI -37.6%",Not applicable today,"Trainer/jockey combination: 123 starts, 17.1% win, 35.0% place, A/E 1.34, ROI +3.0%",POSITIVE,POSITIVE,50,Trainer market profile: 39.0% place from 3837 starts,Jockey track profile: A/E 1.13 from 351 starts,Trainer/jockey combination: A/E 1.34 from 123 starts,Trainer distance profile: below market expectation,FANCIFY has a positive connection read. Trainer market profile: 39.0% place from 3837 starts.,HIGH,BRIDGE_RESOLVED
2026-06-27,CAULFIELD,8,THE PENDRAGON,"BEN, WILL & JD HAYES",LOGAN BATES,BWJDHAYES,LJBATES,BWJDHAYES|LJBATES,DEVELOPING_CONNECTION,"Trainer at CAULFIELD: 387 starts, 13.7% win, 36.7% place, A/E 1.00, ROI -18.6%","Trainer over mile trips: 979 starts, 18.0% win, 42.1% place, A/E 1.04, ROI -4.6%","Trainer prep profile: 782 starts, NEUTRAL, ELITE SAMPLE, win lift -0.4pts, place lift +0.1pts | Combo prep profile: 14 starts, NEUTRAL, DEVELOPING, win lift +9.3pts, place lift +8.2pts","Trainer market profile: 4345 starts, 16.0% win, 41.2% place, A/E 1.01, ROI -31.7%","Jockey at CAULFIELD: 104 starts, 8.7% win, 30.8% place, A/E 0.74, ROI -55.5%","Jockey over mile trips: 260 starts, 13.5% win, 34.2% place, A/E 1.04, ROI -8.4%",Not applicable today,"Trainer/jockey combination: 50 starts, 4.0% win, 28.0% place, A/E 0.36, ROI -76.0%",NEUTRAL,NEUTRAL,43,Trainer distance profile: 42.1% place from 979 starts,Trainer market profile: 41.2% place from 4345 starts,"Trainer prep profile: 782 starts, NEUTRAL, ELITE SAMPLE, win lift -0.4pts, place lift +0.1pts",Jockey track profile: below market expectation,THE PENDRAGON has a neutral connection read. Trainer distance profile: 42.1% place from 979 starts.,HIGH,BRIDGE_RESOLVED
2026-06-27,CAULFIELD,8,EL SOLEADO,JACK LAING,PATRICK MOLONEY,JRLAING,PMOLONEY,JRLAING|PMOLONEY,DEVELOPING_CONNECTION,Limited sample,"Trainer over mile trips: 32 starts, 9.4% win, 21.9% place, A/E 1.46, ROI +29.7%","Trainer prep profile: 76 starts, NEUTRAL, STRONG, win lift -2.5pts, place lift -5.3pts","Trainer market profile: 237 starts, 7.6% win, 18.1% place, A/E 1.13, ROI +5.0%",Limited sample,Limited sample,Not applicable today,Limited sample,STRONG,STRONG,71,Trainer distance profile: A/E 1.46 from 32 starts,Trainer market profile: A/E 1.13 from 237 starts,"Trainer prep profile: 76 starts, NEUTRAL, STRONG, win lift -2.5pts, place lift -5.3pts",,EL SOLEADO has a strong connection read. Trainer distance profile: A/E 1.46 from 32 starts.,MEDIUM,BRIDGE_RESOLVED
2026-06-27,CAULFIELD,8,ELOUYOU,SCOTT CAMERON,CRAIG NEWITT,SRCAMERON,CNEWITT,SRCAMERON|CNEWITT,DEVELOPING_CONNECTION,"Trainer at CAULFIELD: 9 starts, 0.0% win, 33.3% place, A/E 0.00, ROI -100.0%","Trainer over mile trips: 51 starts, 7.8% win, 23.5% place, A/E 0.76, ROI -23.7%","Trainer prep profile: 100 starts, NEUTRAL, ELITE SAMPLE, win lift -1.6pts, place lift -7.6pts","Trainer market profile: 251 starts, 8.4% win, 30.7% place, A/E 0.75, ROI -13.4%","Jockey at CAULFIELD: 1178 starts, 8.1% win, 27.1% place, A/E 0.81, ROI -30.7%","Jockey over mile trips: 2262 starts, 10.0% win, 29.8% place, A/E 0.82, ROI -30.3%",Not applicable today,"Trainer/jockey combination: 11 starts, 9.1% win, 27.3% place, A/E 1.02, ROI -75.5%",NEUTRAL,NEUTRAL,0,"Trainer prep profile: 100 starts, NEUTRAL, ELITE SAMPLE, win lift -1.6pts, place lift -7.6pts",Jockey SP profile: ROI +57.1% from 56 starts,,Trainer track profile: below market expectation,"ELOUYOU has a neutral connection read. Trainer prep profile: 100 starts, NEUTRAL, ELITE SAMPLE, win lift -1.6pts, place lift -7.6pts.",HIGH,BRIDGE_RESOLVED
2026-06-27,CAULFIELD,8,GRID GIRL,"BEN, WILL & JD HAYES",DAMIEN THORNTON,BWJDHAYES,DTHORNTON,BWJDHAYES|DTHORNTON,DEVELOPING_CONNECTION,"Trainer at CAULFIELD: 387 starts, 13.7% win, 36.7% place, A/E 1.00, ROI -18.6%","Trainer over mile trips: 979 starts, 18.0% win, 42.1% place, A/E 1.04, ROI -4.6%","Trainer prep profile: 782 starts, NEUTRAL, ELITE SAMPLE, win lift -0.4pts, place lift +0.1pts","Trainer market profile: 4345 starts, 16.0% win, 41.2% place, A/E 1.01, ROI -31.7%","Jockey at CAULFIELD: 291 starts, 7.6% win, 22.7% place, A/E 0.85, ROI -36.8%","Jockey over mile trips: 889 starts, 10.2% win, 30.7% place, A/E 0.88, ROI -33.9%",Not applicable today,"Trainer/jockey combination: 19 starts, 10.5% win, 31.6% place, A/E 0.78, ROI -76.8%",NEUTRAL,NEUTRAL,5,Trainer distance profile: 42.1% place from 979 starts,Trainer market profile: 41.2% place from 4345 starts,"Trainer prep profile: 782 starts, NEUTRAL, ELITE SAMPLE, win lift -0.4pts, place lift +0.1pts",Jockey track profile: below market expectation,GRID GIRL has a neutral connection read. Trainer distance profile: 42.1% place from 979 starts.,HIGH,CANONICAL_BRIDGE
2026-06-27,CAULFIELD,8,WINDSTORM,LOGAN MCGILL,RYAN HOUSTON,LMCGILL,RKHOUSTON,LMCGILL|RKHOUSTON,DEVELOPING_CONNECTION,Limited sample,"Trainer over mile trips: 26 starts, 7.7% win, 23.1% place, A/E 1.01, ROI +19.2%","Trainer prep profile: 75 starts, NEUTRAL, STRONG, win lift -1.1pts, place lift -8.5pts","Trainer market profile: 191 starts, 6.3% win, 22.5% place, A/E 0.68, ROI -51.3%","Jockey at CAULFIELD: 67 starts, 7.5% win, 23.9% place, A/E 0.76, ROI -36.6%","Jockey over mile trips: 268 starts, 6.7% win, 25.4% place, A/E 0.69, ROI -55.3%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,0,Trainer distance profile: ROI +19.2% from 26 starts,"Trainer prep profile: 75 starts, NEUTRAL, STRONG, win lift -1.1pts, place lift -8.5pts",Jockey SP profile: ROI -100.0% from 18 starts,Trainer market profile: below market expectation,WINDSTORM has a neutral connection read. Trainer distance profile: ROI +19.2% from 26 starts.,HIGH,BRIDGE_RESOLVED
2026-06-27,CAULFIELD,8,ROADCONE,PETER G MOODY & KATHERINE COLEMAN,LUKE CARTWRIGHT,PGMKCOLEMAN,LKCARTWRIGHT,PGMKCOLEMAN|LKCARTWRIGHT,DEVELOPING_CONNECTION,"Trainer at CAULFIELD: 247 starts, 9.3% win, 34.0% place, A/E 0.80, ROI -37.4%","Trainer over mile trips: 501 starts, 13.2% win, 41.1% place, A/E 0.80, ROI -28.6%","Trainer prep profile: 470 starts, NEUTRAL, ELITE SAMPLE, win lift -1.3pts, place lift -2.1pts | Combo prep profile: 30 starts, NEUTRAL, MODERATE, win lift -8.4pts, place lift -9.2pts","Trainer market profile: 1973 starts, 13.5% win, 39.8% place, A/E 0.83, ROI -28.2%","Jockey at CAULFIELD: 97 starts, 11.3% win, 38.1% place, A/E 1.04, ROI +45.8%","Jockey over mile trips: 355 starts, 8.5% win, 28.2% place, A/E 0.80, ROI -17.3%",Not applicable today,"Trainer/jockey combination: 144 starts, 13.9% win, 41.7% place, A/E 0.94, ROI -1.8%",NEUTRAL,NEUTRAL,24,Trainer distance profile: 41.1% place from 501 starts,Trainer market profile: 39.8% place from 1973 starts,Jockey track profile: ROI +45.8% from 97 starts,Trainer track profile: below market expectation,ROADCONE has a neutral connection read. Trainer distance profile: 41.1% place from 501 starts.,HIGH,BRIDGE_RESOLVED
2026-06-27,CAULFIELD,8,HELL RIP (1E),L & T CORSTENS & W LARKIN,Not Notified,LTCWLARKIN,,,STRONG_CONNECTION,"Trainer at CAULFIELD: 64 starts, 17.2% win, 29.7% place, A/E 1.49, ROI +4.6%","Trainer over mile trips: 128 starts, 18.8% win, 38.3% place, A/E 1.26, ROI +57.1%","Trainer prep profile: 187 starts, NEUTRAL, ELITE SAMPLE, win lift -2.8pts, place lift -5.7pts","Trainer market profile: 624 starts, 12.3% win, 35.3% place, A/E 0.92, ROI -25.3%",Limited sample,"Jockey over mile trips: 340 starts, 1.8% win, 4.7% place, A/E 0.78, ROI -88.7%",Not applicable today,Limited sample,STRONG,STRONG,63,Trainer track profile: A/E 1.49 from 64 starts,Trainer distance profile: A/E 1.26 from 128 starts,"Trainer prep profile: 187 starts, NEUTRAL, ELITE SAMPLE, win lift -2.8pts, place lift -5.7pts",Jockey distance profile: below market expectation,HELL RIP (1E) has a strong connection read. Trainer track profile: A/E 1.49 from 64 starts.,HIGH,MISSING_JOCKEY
2026-06-27,CAULFIELD,8,MAKE IT SWEET (2E),CRAIG WEEDING,Not Notified,CAWEEDING,,,DEVELOPING_CONNECTION,"Trainer at CAULFIELD: 16 starts, 0.0% win, 6.2% place, A/E 0.00, ROI -100.0%","Trainer over mile trips: 218 starts, 7.8% win, 31.2% place, A/E 0.75, ROI -57.6%","Trainer prep profile: 334 starts, NEUTRAL, ELITE SAMPLE, win lift +1.0pts, place lift -1.1pts","Trainer market profile: 836 starts, 8.3% win, 30.4% place, A/E 0.91, ROI -48.7%",Limited sample,"Jockey over mile trips: 340 starts, 1.8% win, 4.7% place, A/E 0.78, ROI -88.7%",Not applicable today,"Trainer/jockey combination: 15 starts, 0.0% win, 0.0% place, ROI -100.0%",NEUTRAL,NEUTRAL,0,"Trainer prep profile: 334 starts, NEUTRAL, ELITE SAMPLE, win lift +1.0pts, place lift -1.1pts",Trainer SP profile: ROI -5.9% from 17 starts,Trainer/Jockey combination has historically performed below the trainer baseline. Caution evidence present.,Trainer track profile: below market expectation,"MAKE IT SWEET (2E) has a neutral connection read. Trainer prep profile: 334 starts, NEUTRAL, ELITE SAMPLE, win lift +1.0pts, place lift -1.1pts.",HIGH,MISSING_JOCKEY
